path,label,class_name,folder
data/High/021823_image.jpg,2,High Risk,High
data/Safe/int_video2_frame000265.jpg,0,Safe,Safe
data/Safe/int_video1_frame000227.jpg,0,Safe,Safe
data/High/yt_video2_frame002525.jpg,2,High Risk,High
data/High/26747328-a3cb89fc.jpg,2,High Risk,High
data/High/yt_video1_frame004251.jpg,2,High Risk,High
data/Safe/int_video2_frame000245.jpg,0,Safe,Safe
data/High/ace7e7e6-fe2c9a88.jpg,2,High Risk,High
data/High/yt_video2_frame000961.jpg,2,High Risk,High
data/Safe/int_video1_frame000167.jpg,0,Safe,Safe
data/Safe/int_video3_frame000328.jpg,0,Safe,Safe
data/High/186592_label.png,2,High Risk,High
data/Moderate/yt_video1_frame000525.jpg,1,Moderate Risk,Moderate
data/Safe/9f9327a3-d9fa1b57.jpg,0,Safe,Safe
data/High/832d2c1f-e4184d0f.jpg,2,High Risk,High
data/High/yt_video2_frame000238.jpg,2,High Risk,High
data/High/yt_video3_frame008931.jpg,2,High Risk,High
data/High/yt_video1_frame001029.jpg,2,High Risk,High
data/High/1d3f691b-fc170609.jpg,2,High Risk,High
data/Safe/int_video2_frame000595.jpg,0,Safe,Safe
data/High/yt_video1_frame001671.jpg,2,High Risk,High
data/Safe/int_video2_frame000590.jpg,0,Safe,Safe
data/High/9a9006de-a48a64bb.jpg,2,High Risk,High
data/High/206c10a3-59036653.jpg,2,High Risk,High
data/Safe/int_video2_frame000430.jpg,0,Safe,Safe
data/High/yt_video3_frame011151.jpg,2,High Risk,High
data/Safe/int_video2_frame000456.jpg,0,Safe,Safe
data/Moderate/yt_video2_frame001106.jpg,1,Moderate Risk,Moderate
data/Safe/int_video2_frame000475.jpg,0,Safe,Safe
data/High/8b29a9bc-dbbefdc4.jpg,2,High Risk,High
data/Safe/int_video2_frame000180.jpg,0,Safe,Safe
data/Safe/int_video1_frame000599.jpg,0,Safe,Safe
data/Safe/int_video3_frame003263.jpg,0,Safe,Safe
data/Safe/int_video2_frame000653.jpg,0,Safe,Safe
data/High/custom_moderate_city_traffic_0146.jpg,2,High Risk,High
data/High/yt_video2_frame003519.jpg,2,High Risk,High
data/High/6bbb63a9-88b52692.jpg,2,High Risk,High
data/High/726004_label.png,2,High Risk,High
data/Safe/int_video1_frame000241.jpg,0,Safe,Safe
data/Safe/int_video1_frame000052.jpg,0,Safe,Safe
data/High/yt_video1_frame000382.jpg,2,High Risk,High
data/High/yt_video3_frame008292.jpg,2,High Risk,High
data/High/yt_video2_frame004221.jpg,2,High Risk,High
data/Safe/int_video1_frame000271.jpg,0,Safe,Safe
data/High/frame23885_image.jpg,2,High Risk,High
data/Moderate/int_video3_frame003996.jpg,1,Moderate Risk,Moderate
data/High/yt_video2_frame002833.jpg,2,High Risk,High
data/High/0d442bd4-72e35cee.jpg,2,High Risk,High
data/High/frame0456_label.png,2,High Risk,High
data/High/yt_video3_frame013374.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0081.jpg,0,Safe,Safe
data/High/yt_video3_frame010212.jpg,2,High Risk,High
data/Safe/yt_video2_frame001393.jpg,0,Safe,Safe
data/Safe/int_video3_frame003926.jpg,0,Safe,Safe
data/High/frame5774_inst_label.png,2,High Risk,High
data/High/yt_video2_frame000519.jpg,2,High Risk,High
data/Moderate/yt_video1_frame000490.jpg,1,Moderate Risk,Moderate
data/High/yt_video1_frame003298.jpg,2,High Risk,High
data/Safe/int_video1_frame000503.jpg,0,Safe,Safe
data/High/197688_image.jpg,2,High Risk,High
data/Safe/yt_video1_frame003729.jpg,0,Safe,Safe
data/High/33aeeb39-429cf864.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0102.jpg,0,Safe,Safe
data/Safe/int_video3_frame004934.jpg,0,Safe,Safe
data/High/0002963_label.png,2,High Risk,High
data/High/84d21407-9f47c405.jpg,2,High Risk,High
data/High/9c1ca9f9-a7bd3e35.jpg,2,High Risk,High
data/High/1d2090ea-238a239b.jpg,2,High Risk,High
data/Safe/2b293dcd-1da3932a.jpg,0,Safe,Safe
data/Moderate/yt_video2_frame002114.jpg,1,Moderate Risk,Moderate
data/High/yt_video3_frame009722.jpg,2,High Risk,High
data/Safe/int_video1_frame000237.jpg,0,Safe,Safe
data/High/yt_video2_frame002102.jpg,2,High Risk,High
data/High/frame21064_image.jpg,2,High Risk,High
data/Safe/int_video3_frame005221.jpg,0,Safe,Safe
data/High/4c3fba98-f0fb1a15.jpg,2,High Risk,High
data/High/frame6330_image.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0098.jpg,2,High Risk,High
data/High/yt_video1_frame000398.jpg,2,High Risk,High
data/Safe/int_video1_frame000383.jpg,0,Safe,Safe
data/Safe/int_video1_frame000461.jpg,0,Safe,Safe
data/Safe/int_video2_frame000681.jpg,0,Safe,Safe
data/High/yt_video2_frame003457.jpg,2,High Risk,High
data/High/a098af74-9b3a13ac.jpg,2,High Risk,High
data/High/ca130ab2-7f5598b7.jpg,2,High Risk,High
data/High/yt_video3_frame008697.jpg,2,High Risk,High
data/Safe/int_video2_frame000449.jpg,0,Safe,Safe
data/High/yt_video3_frame009973.jpg,2,High Risk,High
data/High/0c140522-227e6f11.jpg,2,High Risk,High
data/High/yt_video2_frame000800.jpg,2,High Risk,High
data/High/int_video3_frame004408.jpg,2,High Risk,High
data/High/yt_video3_frame013801.jpg,2,High Risk,High
data/High/yt_video2_frame001578.jpg,2,High Risk,High
data/High/frame13126_label.png,2,High Risk,High
data/Safe/int_video1_frame000209.jpg,0,Safe,Safe
data/High/283c4da9-fe9ca45a.jpg,2,High Risk,High
data/Safe/03112119-40487de6.jpg,0,Safe,Safe
data/High/yt_video1_frame000962.jpg,2,High Risk,High
data/High/16910724-cf0963a4.jpg,2,High Risk,High
data/Moderate/yt_video2_frame000113.jpg,1,Moderate Risk,Moderate
data/High/010471_label.png,2,High Risk,High
data/Safe/int_video1_frame000388.jpg,0,Safe,Safe
data/High/537e9acf-49576f8a.jpg,2,High Risk,High
data/High/yt_video3_frame012290.jpg,2,High Risk,High
data/High/yt_video2_frame003693.jpg,2,High Risk,High
data/Safe/int_video2_frame000225.jpg,0,Safe,Safe
data/High/frame2227_image.jpg,2,High Risk,High
data/High/0023390_image.jpg,2,High Risk,High
data/High/020821_image.jpg,2,High Risk,High
data/High/yt_video3_frame003261.jpg,2,High Risk,High
data/High/77acdee4-76052432.jpg,2,High Risk,High
data/Safe/0bfe1704-2b4ce1f2.jpg,0,Safe,Safe
data/High/51122583-4c271b1f.jpg,2,High Risk,High
data/High/73c706af-3a6e916e.jpg,2,High Risk,High
data/Safe/int_video2_frame000046.jpg,0,Safe,Safe
data/High/yt_video1_frame003892.jpg,2,High Risk,High
data/High/yt_video3_frame005625.jpg,2,High Risk,High
data/Safe/int_video2_frame000466.jpg,0,Safe,Safe
data/High/custom_safe_highway_0076.jpg,2,High Risk,High
data/High/8a6171db-1bf8fbf7.jpg,2,High Risk,High
data/Moderate/yt_video3_frame000660.jpg,1,Moderate Risk,Moderate
data/High/000065_image.jpg,2,High Risk,High
data/High/int_video3_frame005608.jpg,2,High Risk,High
data/High/yt_video1_frame003969.jpg,2,High Risk,High
data/Moderate/yt_video3_frame001141.jpg,1,Moderate Risk,Moderate
data/High/798023_image.jpg,2,High Risk,High
data/Safe/int_video2_frame000330.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0054.jpg,2,High Risk,High
data/Safe/int_video2_frame000624.jpg,0,Safe,Safe
data/High/981216_image.jpg,2,High Risk,High
data/High/921951_image.jpg,2,High Risk,High
data/High/0015588_label.png,2,High Risk,High
data/Safe/yt_video2_frame001218.jpg,0,Safe,Safe
data/High/014221_inst_label.png,2,High Risk,High
data/High/yt_video2_frame003347.jpg,2,High Risk,High
data/High/frame80370_image.jpg,2,High Risk,High
data/Safe/int_video1_frame000600.jpg,0,Safe,Safe
data/High/yt_video3_frame008084.jpg,2,High Risk,High
data/High/74097294-a1bab75f.jpg,2,High Risk,High
data/High/yt_video1_frame002082.jpg,2,High Risk,High
data/Safe/yt_video2_frame002196.jpg,0,Safe,Safe
data/High/97f5b4ae-0c165de0.jpg,2,High Risk,High
data/High/int_video3_frame003660.jpg,2,High Risk,High
data/High/a918d2d7-ed73e414.jpg,2,High Risk,High
data/High/yt_video3_frame012849.jpg,2,High Risk,High
data/High/yt_video3_frame000474.jpg,2,High Risk,High
data/High/a7c53f0c-1a499607.jpg,2,High Risk,High
data/Safe/831e61bd-15bd9f79.jpg,0,Safe,Safe
data/High/a38c3c3e-8f708928.jpg,2,High Risk,High
data/High/int_video3_frame000386.jpg,2,High Risk,High
data/Safe/int_video1_frame000239.jpg,0,Safe,Safe
data/Safe/472135_image.jpg,0,Safe,Safe
data/Moderate/custom_moderate_city_traffic_0161.jpg,1,Moderate Risk,Moderate
data/High/0111523e-a2170455.jpg,2,High Risk,High
data/High/yt_video1_frame002981.jpg,2,High Risk,High
data/Safe/658bf5c8-fc98ee5e.jpg,0,Safe,Safe
data/Safe/int_video1_frame000537.jpg,0,Safe,Safe
data/High/9bb5309a-da467ebc.jpg,2,High Risk,High
data/Safe/int_video1_frame000460.jpg,0,Safe,Safe
data/Safe/int_video2_frame000583.jpg,0,Safe,Safe
data/High/015885_label.png,2,High Risk,High
data/Safe/int_video3_frame001312.jpg,0,Safe,Safe
data/High/yt_video1_frame001189.jpg,2,High Risk,High
data/High/frame44544_image.jpg,2,High Risk,High
data/High/int_video3_frame002376.jpg,2,High Risk,High
data/Safe/int_video2_frame000403.jpg,0,Safe,Safe
data/High/frame4069_inst_label.png,2,High Risk,High
data/High/frame16235_image.jpg,2,High Risk,High
data/High/yt_video3_frame010029.jpg,2,High Risk,High
data/High/003366_image.jpg,2,High Risk,High
data/High/95757484-5e1a1023.jpg,2,High Risk,High
data/Safe/int_video3_frame004503.jpg,0,Safe,Safe
data/Safe/int_video3_frame001096.jpg,0,Safe,Safe
data/Safe/int_video3_frame000340.jpg,0,Safe,Safe
data/Safe/custom_high_risk_rain_0150.jpg,0,Safe,Safe
data/High/custom_moderate_city_traffic_0133.jpg,2,High Risk,High
data/High/9f4c8354-98fbf15d.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0006.jpg,2,High Risk,High
data/Safe/int_video2_frame000035.jpg,0,Safe,Safe
data/Moderate/yt_video1_frame004498.jpg,1,Moderate Risk,Moderate
data/High/yt_video1_frame000266.jpg,2,High Risk,High
data/Safe/int_video2_frame000453.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0096.jpg,2,High Risk,High
data/Safe/int_video1_frame000148.jpg,0,Safe,Safe
data/Safe/int_video1_frame000096.jpg,0,Safe,Safe
data/High/int_video3_frame000423.jpg,2,High Risk,High
data/Safe/int_video3_frame002342.jpg,0,Safe,Safe
data/Safe/int_video1_frame000080.jpg,0,Safe,Safe
data/High/bc5e32e9-f71674c4.jpg,2,High Risk,High
data/High/int_video3_frame000357.jpg,2,High Risk,High
data/High/c4016527-4a26d292.jpg,2,High Risk,High
data/Safe/int_video1_frame000212.jpg,0,Safe,Safe
data/High/81ec3b39-1951f79e.jpg,2,High Risk,High
data/High/frame5033_inst_label.png,2,High Risk,High
data/High/yt_video2_frame000244.jpg,2,High Risk,High
data/High/98f77d3b-cf558e82.jpg,2,High Risk,High
data/High/yt_video2_frame001505.jpg,2,High Risk,High
data/High/0005772_image.jpg,2,High Risk,High
data/High/yt_video1_frame003132.jpg,2,High Risk,High
data/High/int_video3_frame002141.jpg,2,High Risk,High
data/High/yt_video3_frame006231.jpg,2,High Risk,High
data/Moderate/yt_video2_frame000382.jpg,1,Moderate Risk,Moderate
data/Safe/int_video2_frame000246.jpg,0,Safe,Safe
data/High/yt_video3_frame001439.jpg,2,High Risk,High
data/High/yt_video1_frame000965.jpg,2,High Risk,High
data/High/yt_video1_frame002582.jpg,2,High Risk,High
data/High/int_video3_frame004614.jpg,2,High Risk,High
data/Safe/int_video2_frame000057.jpg,0,Safe,Safe
data/High/frame10612_label.png,2,High Risk,High
data/High/56bb69ac-e85d7ae2.jpg,2,High Risk,High
data/High/frame4198_inst_label.png,2,High Risk,High
data/High/689da8a1-c242c6b0.jpg,2,High Risk,High
data/High/32a5c44a-948c4e3f.jpg,2,High Risk,High
data/High/yt_video3_frame009222.jpg,2,High Risk,High
data/High/73fe8b3d-e69fe0a8.jpg,2,High Risk,High
data/Moderate/yt_video2_frame002003.jpg,1,Moderate Risk,Moderate
data/High/yt_video3_frame007772.jpg,2,High Risk,High
data/Safe/int_video3_frame004715.jpg,0,Safe,Safe
data/Moderate/yt_video2_frame000546.jpg,1,Moderate Risk,Moderate
data/High/3b44ef5a-c4998953.jpg,2,High Risk,High
data/High/int_video3_frame005397.jpg,2,High Risk,High
data/High/yt_video2_frame001666.jpg,2,High Risk,High
data/High/yt_video2_frame002852.jpg,2,High Risk,High
data/Safe/int_video3_frame004285.jpg,0,Safe,Safe
data/Safe/1c549a21-be27b25c.jpg,0,Safe,Safe
data/High/yt_video3_frame008869.jpg,2,High Risk,High
data/High/892833_image.jpg,2,High Risk,High
data/Moderate/yt_video3_frame001386.jpg,1,Moderate Risk,Moderate
data/High/060156_label.png,2,High Risk,High
data/High/3f7d27c0-e3a17c63.jpg,2,High Risk,High
data/High/yt_video2_frame000258.jpg,2,High Risk,High
data/High/25c820ef-33e788de.jpg,2,High Risk,High
data/Safe/int_video2_frame000650.jpg,0,Safe,Safe
data/High/189474_label.png,2,High Risk,High
data/High/yt_video3_frame011257.jpg,2,High Risk,High
data/Safe/6891f028-e1e42d34.jpg,0,Safe,Safe
data/Safe/yt_video1_frame004197.jpg,0,Safe,Safe
data/High/013276_image.jpg,2,High Risk,High
data/Safe/int_video2_frame000037.jpg,0,Safe,Safe
data/Safe/int_video1_frame000385.jpg,0,Safe,Safe
data/High/2c47ab1c-39c31402.jpg,2,High Risk,High
data/Safe/int_video1_frame000036.jpg,0,Safe,Safe
data/High/yt_video2_frame002404.jpg,2,High Risk,High
data/Moderate/yt_video1_frame001748.jpg,1,Moderate Risk,Moderate
data/Safe/yt_video3_frame007491.jpg,0,Safe,Safe
data/High/9ae127bf-3eb5a17b.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0111.jpg,2,High Risk,High
data/High/528598_label.png,2,High Risk,High
data/High/1e7e8a40-50178e00.jpg,2,High Risk,High
data/High/frame3849_label.png,2,High Risk,High
data/Safe/int_video3_frame005250.jpg,0,Safe,Safe
data/Safe/int_video2_frame000455.jpg,0,Safe,Safe
data/High/yt_video1_frame003725.jpg,2,High Risk,High
data/High/12682475-66f16b34.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0107.jpg,0,Safe,Safe
data/High/4a1cb1de-2d5d14c9.jpg,2,High Risk,High
data/High/yt_video3_frame001832.jpg,2,High Risk,High
data/High/frame0839_label.png,2,High Risk,High
data/High/yt_video1_frame004104.jpg,2,High Risk,High
data/Safe/414177_image.jpg,0,Safe,Safe
data/Safe/yt_video2_frame002618.jpg,0,Safe,Safe
data/High/int_video3_frame003704.jpg,2,High Risk,High
data/Safe/int_video2_frame000520.jpg,0,Safe,Safe
data/Safe/yt_video2_frame004573.jpg,0,Safe,Safe
data/High/yt_video1_frame004382.jpg,2,High Risk,High
data/High/yt_video1_frame004399.jpg,2,High Risk,High
data/High/404f9cf6-dc0c409c.jpg,2,High Risk,High
data/Safe/int_video3_frame005136.jpg,0,Safe,Safe
data/High/b5dec5e7-5d59cc3b.jpg,2,High Risk,High
data/High/960b5063-27a08997.jpg,2,High Risk,High
data/Safe/int_video3_frame003262.jpg,0,Safe,Safe
data/High/int_video3_frame004137.jpg,2,High Risk,High
data/Safe/int_video1_frame000414.jpg,0,Safe,Safe
data/High/yt_video1_frame002303.jpg,2,High Risk,High
data/High/7152d90d-0e2544c1.jpg,2,High Risk,High
data/Safe/int_video1_frame000140.jpg,0,Safe,Safe
data/Safe/int_video1_frame000011.jpg,0,Safe,Safe
data/High/frame13126_image.jpg,2,High Risk,High
data/High/int_video3_frame002382.jpg,2,High Risk,High
data/High/83be17eb-fbe75c0c.jpg,2,High Risk,High
data/High/8d23924b-bb49c61c.jpg,2,High Risk,High
data/High/yt_video3_frame005193.jpg,2,High Risk,High
data/High/0005977_label.png,2,High Risk,High
data/High/25abdc75-5a7b6af1.jpg,2,High Risk,High
data/High/5250cae5-3684512c.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0158.jpg,2,High Risk,High
data/Safe/yt_video1_frame002534.jpg,0,Safe,Safe
data/High/9ec334bb-eca3a783.jpg,2,High Risk,High
data/High/7cdb7692-ce54d75d.jpg,2,High Risk,High
data/Safe/int_video2_frame000556.jpg,0,Safe,Safe
data/High/404782_label.png,2,High Risk,High
data/High/348149_label.png,2,High Risk,High
data/High/405836_label.png,2,High Risk,High
data/High/custom_safe_highway_0111.jpg,2,High Risk,High
data/Safe/int_video1_frame000525.jpg,0,Safe,Safe
data/High/082f557c-383ed941.jpg,2,High Risk,High
data/Safe/int_video2_frame000160.jpg,0,Safe,Safe
data/High/int_video3_frame001146.jpg,2,High Risk,High
data/Safe/int_video1_frame000314.jpg,0,Safe,Safe
data/Safe/int_video3_frame004215.jpg,0,Safe,Safe
data/Safe/int_video2_frame000678.jpg,0,Safe,Safe
data/High/yt_video2_frame003634.jpg,2,High Risk,High
data/High/5ed27409-4e980e21.jpg,2,High Risk,High
data/Safe/int_video1_frame000434.jpg,0,Safe,Safe
data/High/a2c906ad-0c7de904.jpg,2,High Risk,High
data/High/0016811_inst_label.png,2,High Risk,High
data/Safe/int_video2_frame000079.jpg,0,Safe,Safe
data/High/yt_video1_frame000059.jpg,2,High Risk,High
data/Safe/int_video2_frame000015.jpg,0,Safe,Safe
data/High/frame9660_inst_label.png,2,High Risk,High
data/High/5f88fee3-151ab983.jpg,2,High Risk,High
data/High/int_video3_frame001955.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0010.jpg,2,High Risk,High
data/High/b1ff4656-94ee8536.jpg,2,High Risk,High
data/High/yt_video3_frame011831.jpg,2,High Risk,High
data/High/165fd452-53629fc0.jpg,2,High Risk,High
data/High/9181303b-8585196f.jpg,2,High Risk,High
data/Safe/int_video2_frame000512.jpg,0,Safe,Safe
data/High/794b014f-68ed6a87.jpg,2,High Risk,High
data/High/404847_inst_label.png,2,High Risk,High
data/Moderate/yt_video1_frame003028.jpg,1,Moderate Risk,Moderate
data/Safe/yt_video1_frame002247.jpg,0,Safe,Safe
data/Safe/int_video2_frame000470.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0065.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0078.jpg,2,High Risk,High
data/High/int_video3_frame000047.jpg,2,High Risk,High
data/High/7b4b1bcf-882e35ad.jpg,2,High Risk,High
data/High/0442fc4d-cf3c321f.jpg,2,High Risk,High
data/High/001800_inst_label.png,2,High Risk,High
data/High/yt_video1_frame002370.jpg,2,High Risk,High
data/Safe/int_video3_frame005536.jpg,0,Safe,Safe
data/High/6de5638d-f9836569.jpg,2,High Risk,High
data/High/custom_safe_highway_0045.jpg,2,High Risk,High
data/Safe/int_video3_frame002094.jpg,0,Safe,Safe
data/High/61ab1bab-fa9e64c6.jpg,2,High Risk,High
data/Safe/int_video2_frame000670.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001226.jpg,0,Safe,Safe
data/Moderate/yt_video2_frame001487.jpg,1,Moderate Risk,Moderate
data/Safe/yt_video2_frame002919.jpg,0,Safe,Safe
data/High/6d0c0f2d-6f3c82c3.jpg,2,High Risk,High
data/High/yt_video1_frame000446.jpg,2,High Risk,High
data/High/347720_image.jpg,2,High Risk,High
data/High/frame13499_image.jpg,2,High Risk,High
data/High/54a8ea32-49f75555.jpg,2,High Risk,High
data/High/yt_video1_frame001662.jpg,2,High Risk,High
data/High/baeb68f6-9abb3aaf.jpg,2,High Risk,High
data/Safe/custom_high_risk_rain_0144.jpg,0,Safe,Safe
data/Safe/yt_video2_frame003161.jpg,0,Safe,Safe
data/High/004906_label.png,2,High Risk,High
data/High/yt_video2_frame001510.jpg,2,High Risk,High
data/High/yt_video3_frame013008.jpg,2,High Risk,High
data/Safe/int_video2_frame000117.jpg,0,Safe,Safe
data/High/6224b490-9f3436d8.jpg,2,High Risk,High
data/High/yt_video2_frame003221.jpg,2,High Risk,High
data/High/9720bb13-c8dbc10c.jpg,2,High Risk,High
data/Safe/int_video3_frame003151.jpg,0,Safe,Safe
data/High/016089_label.png,2,High Risk,High
data/Safe/int_video3_frame000193.jpg,0,Safe,Safe
data/Safe/yt_video1_frame004123.jpg,0,Safe,Safe
data/High/yt_video2_frame003511.jpg,2,High Risk,High
data/Safe/int_video2_frame000124.jpg,0,Safe,Safe
data/Safe/int_video1_frame000185.jpg,0,Safe,Safe
data/Safe/int_video1_frame000299.jpg,0,Safe,Safe
data/Safe/0c878ab4-27a3d84b.jpg,0,Safe,Safe
data/High/yt_video3_frame009705.jpg,2,High Risk,High
data/Safe/yt_video3_frame001228.jpg,0,Safe,Safe
data/Safe/int_video2_frame000249.jpg,0,Safe,Safe
data/Safe/71128975-0a735fe3.jpg,0,Safe,Safe
data/High/9705d570-9408eb83.jpg,2,High Risk,High
data/High/16ab84df-eff6ddd9.jpg,2,High Risk,High
data/High/yt_video2_frame003124.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0081.jpg,2,High Risk,High
data/High/yt_video1_frame001517.jpg,2,High Risk,High
data/High/yt_video3_frame003934.jpg,2,High Risk,High
data/High/int_video3_frame001195.jpg,2,High Risk,High
data/Safe/yt_video3_frame001038.jpg,0,Safe,Safe
data/High/yt_video1_frame001584.jpg,2,High Risk,High
data/High/yt_video2_frame004277.jpg,2,High Risk,High
data/High/yt_video3_frame006956.jpg,2,High Risk,High
data/Safe/int_video2_frame000552.jpg,0,Safe,Safe
data/High/009976_label.png,2,High Risk,High
data/High/yt_video3_frame012541.jpg,2,High Risk,High
data/High/239132_image.jpg,2,High Risk,High
data/Moderate/yt_video3_frame007011.jpg,1,Moderate Risk,Moderate
data/Safe/int_video2_frame000682.jpg,0,Safe,Safe
data/Safe/int_video3_frame005458.jpg,0,Safe,Safe
data/High/736bf97f-1fb145b6.jpg,2,High Risk,High
data/High/yt_video3_frame010436.jpg,2,High Risk,High
data/High/yt_video3_frame008327.jpg,2,High Risk,High
data/High/351639aa-02975d75.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0099.jpg,2,High Risk,High
data/Safe/int_video1_frame000501.jpg,0,Safe,Safe
data/Safe/019366_image.jpg,0,Safe,Safe
data/High/yt_video2_frame002725.jpg,2,High Risk,High
data/Safe/int_video2_frame000064.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001368.jpg,0,Safe,Safe
data/Safe/custom_moderate_city_traffic_0081.jpg,0,Safe,Safe
data/High/b82609d8-eef37c99.jpg,2,High Risk,High
data/High/3609fe87-93702daf.jpg,2,High Risk,High
data/Safe/int_video1_frame000210.jpg,0,Safe,Safe
data/High/3e1a7d8e-09660c95.jpg,2,High Risk,High
data/High/231b2c4f-d6375eb4.jpg,2,High Risk,High
data/High/frame5684_label.png,2,High Risk,High
data/High/yt_video3_frame000052.jpg,2,High Risk,High
data/Safe/int_video2_frame000235.jpg,0,Safe,Safe
data/High/01b4e4b9-e21fe0a3.jpg,2,High Risk,High
data/High/440293_inst_label.png,2,High Risk,High
data/High/14098efb-538670fc.jpg,2,High Risk,High
data/High/7975e4cd-54074d0f.jpg,2,High Risk,High
data/High/custom_safe_highway_0060.jpg,2,High Risk,High
data/Safe/frame1559_image.jpg,0,Safe,Safe
data/High/yt_video1_frame004073.jpg,2,High Risk,High
data/Safe/int_video1_frame000178.jpg,0,Safe,Safe
data/High/916150_image.jpg,2,High Risk,High
data/High/int_video3_frame002663.jpg,2,High Risk,High
data/High/yt_video1_frame001396.jpg,2,High Risk,High
data/High/int_video3_frame003591.jpg,2,High Risk,High
data/High/yt_video2_frame004299.jpg,2,High Risk,High
data/Safe/int_video2_frame000100.jpg,0,Safe,Safe
data/High/frame62989_inst_label.png,2,High Risk,High
data/High/8d04aef3-af51b14a.jpg,2,High Risk,High
data/Safe/int_video2_frame000127.jpg,0,Safe,Safe
data/Safe/int_video1_frame000266.jpg,0,Safe,Safe
data/High/yt_video1_frame001874.jpg,2,High Risk,High
data/Safe/int_video1_frame000426.jpg,0,Safe,Safe
data/High/yt_video3_frame003961.jpg,2,High Risk,High
data/High/37f57615-5ed423a7.jpg,2,High Risk,High
data/Safe/int_video3_frame005489.jpg,0,Safe,Safe
data/High/587860_inst_label.png,2,High Risk,High
data/High/yt_video1_frame002788.jpg,2,High Risk,High
data/High/c8eeb9c9-922af0bb.jpg,2,High Risk,High
data/High/455768_inst_label.png,2,High Risk,High
data/Safe/0001080_image.jpg,0,Safe,Safe
data/High/yt_video2_frame004293.jpg,2,High Risk,High
data/Safe/int_video1_frame000083.jpg,0,Safe,Safe
data/Safe/int_video1_frame000470.jpg,0,Safe,Safe
data/Safe/int_video2_frame000113.jpg,0,Safe,Safe
data/High/1a33d01a-f55b3303.jpg,2,High Risk,High
data/High/yt_video1_frame001091.jpg,2,High Risk,High
data/Safe/int_video2_frame000657.jpg,0,Safe,Safe
data/High/6a598ab0-83ca6b30.jpg,2,High Risk,High
data/Safe/int_video2_frame000577.jpg,0,Safe,Safe
data/Safe/int_video3_frame005125.jpg,0,Safe,Safe
data/High/beff1d1c-c6d92f51.jpg,2,High Risk,High
data/High/yt_video1_frame003847.jpg,2,High Risk,High
data/High/yt_video3_frame003711.jpg,2,High Risk,High
data/High/yt_video2_frame001035.jpg,2,High Risk,High
data/Moderate/frame20626_image.jpg,1,Moderate Risk,Moderate
data/High/yt_video3_frame004281.jpg,2,High Risk,High
data/High/35da9809-18d58b73.jpg,2,High Risk,High
data/High/frame0456_image.jpg,2,High Risk,High
data/High/6df0259a-a27da123.jpg,2,High Risk,High
data/High/1ac41139-230fb4e1.jpg,2,High Risk,High
data/High/1e9ffa51-fe1ea9be.jpg,2,High Risk,High
data/High/frame14862_label.png,2,High Risk,High
data/High/6681042e-630e95a1.jpg,2,High Risk,High
data/High/649255_inst_label.png,2,High Risk,High
data/Safe/int_video2_frame000305.jpg,0,Safe,Safe
data/Safe/int_video3_frame000656.jpg,0,Safe,Safe
data/High/a8ca2b8b-47273661.jpg,2,High Risk,High
data/Safe/int_video2_frame000187.jpg,0,Safe,Safe
data/Safe/int_video2_frame000108.jpg,0,Safe,Safe
data/High/913e8a58-ecf8d3c5.jpg,2,High Risk,High
data/Safe/int_video2_frame000289.jpg,0,Safe,Safe
data/Safe/custom_moderate_city_traffic_0039.jpg,0,Safe,Safe
data/High/36824007-cb3703f6.jpg,2,High Risk,High
data/High/14532464-0ab1e53e.jpg,2,High Risk,High
data/High/91a4614d-98393adf.jpg,2,High Risk,High
data/Safe/3ed70af5-362ce360.jpg,0,Safe,Safe
data/High/frame0399_label.png,2,High Risk,High
data/Safe/5eeaa5aa-e98c176d.jpg,0,Safe,Safe
data/Safe/int_video1_frame000411.jpg,0,Safe,Safe
data/Safe/int_video1_frame000222.jpg,0,Safe,Safe
data/Moderate/yt_video3_frame001012.jpg,1,Moderate Risk,Moderate
data/Safe/int_video3_frame003255.jpg,0,Safe,Safe
data/Safe/int_video2_frame000276.jpg,0,Safe,Safe
data/High/0ee4a80d-ac660249.jpg,2,High Risk,High
data/High/int_video3_frame002148.jpg,2,High Risk,High
data/High/2b28acca-016db464.jpg,2,High Risk,High
data/Safe/int_video2_frame000409.jpg,0,Safe,Safe
data/Safe/yt_video1_frame002730.jpg,0,Safe,Safe
data/High/yt_video2_frame000096.jpg,2,High Risk,High
data/Safe/int_video2_frame000298.jpg,0,Safe,Safe
data/High/yt_video3_frame013411.jpg,2,High Risk,High
